Year,Date,Rank,Title,Artist
2020,2020-06-16,14,Adore You,Harry Styles
2020,2020-06-16,15,Life Is Good,Future Featuring Drake
2020,2020-06-16,16,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020,2020-06-16,17,Falling,Trevor Daniel
2020,2020-06-16,18,I Hope,Gabby Barrett
2020,2020-06-16,19,Sunday Best,Surfaces
2020,2020-06-16,20,Stuck With U,Ariana Grande & Justin Bieber
2020,2020-06-16,21,Party Girl,StaySolidRocky
2020,2020-06-16,22,Chasin' You,Morgan Wallen
2020,2020-06-16,23,Death Bed,Powfu Featuring beabadoobee
2020,2020-06-16,24,High Fashion,Roddy Ricch Featuring Mustard
2020,2020-06-16,25,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020,2020-06-16,26,Break My Heart,Dua Lipa
2020,2020-06-16,27,Before You Go,Lewis Capaldi
2020,2020-06-16,28,Does To Me,Luke Combs Featuring Eric Church
2020,2020-06-16,29,Watermelon Sugar,Harry Styles
2020,2020-06-16,30,Hard To Forget,Sam Hunt
2020,2020-06-16,31,I Hope You're Happy Now,Carly Pearce & Lee Brice
2020,2020-06-16,32,Memories,Maroon 5
2020,2020-06-16,33,Be Kind,Marshmello & Halsey
2020,2020-06-16,34,We Paid,Lil Baby & 42 Dugg
2020,2020-06-16,35,After A Few,Travis Denning
2020,2020-06-16,36,Everything I Wanted,Billie Eilish
2020,2020-06-16,37,Go Crazy,Chris Brown & Young Thug
2020,2020-06-16,38,Nobody But You,Blake Shelton Duet With Gwen Stefani
2020,2020-06-16,39,One Margarita,Luke Bryan
2020,2020-06-16,40,My Oh My,Camila Cabello Featuring DaBaby
2020,2020-06-16,41,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen
2020,2020-06-16,42,Supalonely,BENEE Featuring Gus Dapperton
2020,2020-06-16,43,Gooba,6ix9ine
2020,2020-06-16,44,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020,2020-06-16,45,Bluebird,Miranda Lambert
2020,2020-06-16,46,Hot Girl Bummer,blackbear
2020,2020-06-16,47,Emotionally Scarred,Lil Baby
2020,2020-06-16,48,Dior,Pop Smoke
2020,2020-06-16,49,Here And Now,Kenny Chesney
2020,2020-06-16,50,Dance Monkey,Tones And I
2020,2020-06-16,51,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
2020,2020-06-16,52,Chicago Freestyle,Drake Featuring Giveon
2020,2020-06-16,53,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020,2020-06-16,54,In Your Eyes,The Weeknd
2020,2020-06-16,55,Out West,JACKBOYS Featuring Young Thug
2020,2020-06-16,56,I Love My Country,Florida Georgia Line
2020,2020-06-16,57,After Party,Don Toliver
2020,2020-06-16,58,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020,2020-06-16,59,Flex,Polo G Featuring Juice WRLD
2020,2020-06-16,60,Die From A Broken Heart,Maddie & Tae
2020,2020-06-16,61,P*$$y Fairy (OTW),Jhene Aiko
2020,2020-06-16,62,Believe It,PARTYNEXTDOOR & Rihanna
2020,2020-06-16,63,In Between,Scotty McCreery
2020,2020-06-16,64,Otherside Of America,Meek Mill
2020,2020-06-16,65,God Whispered Your Name,Keith Urban
2020,2020-06-16,66,Yo Perreo Sola,Bad Bunny
2020,2020-06-16,67,Ride It.,Regard
2020,2020-06-16,68,X,Jonas Brothers Featuring Karol G
2020,2020-06-16,69,Daisies,Katy Perry
2020,2020-06-16,70,Level Of Concern,twenty one pilots
2020,2020-06-16,71,Don't Rush,Young T & Bugsey Featuring Headie One
2020,2020-06-16,72,Need It,Migos Featuring YoungBoy Never Broke Again
2020,2020-06-16,73,Dollaz On My Head,Gunna Featuring Young Thug
2020,2020-06-16,74,Drinking Alone,Carrie Underwood
2020,2020-06-16,75,Righteous,Juice WRLD
2020,2020-06-16,76,Got What I Got,Jason Aldean
2020,2020-06-16,77,Tell Me U Luv Me,Juice WRLD & Trippie Redd
2020,2020-06-16,78,One Big Country Song,LOCASH
2020,2020-06-16,79,Like That,Doja Cat Featuring Gucci Mane
2020,2020-06-16,80,Deep End Freestyle,Sleepy Hallow
2020,2020-06-16,81,Grace,Lil Baby & 42 Dugg
2020,2020-06-16,82,Sour Candy,Lady Gaga & BLACKPINK
2020,2020-06-16,83,Why We Drink,Justin Moore
2020,2020-06-16,84,Girl Of My Dreams,Rod Wave
2020,2020-06-16,85,Cool Again,Kane Brown
2020,2020-06-16,86,Turks,"NAV, Gunna & Travis Scott"
2020,2020-06-16,87,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020,2020-06-16,88,July,Noah Cyrus & Leon Bridges
2020,2020-06-16,89,Cooler Than A Bitch,Gunna Featuring Roddy Ricch
2020,2020-06-16,90,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020,2020-06-16,91,All In,Lil Baby
2020,2020-06-16,92,That Way,Lil Uzi Vert
2020,2020-06-16,93,One Night Standards,Ashley McBryde
2020,2020-06-16,94,One Of Them Girls,Lee Brice
2020,2020-06-16,95,Hard Days,Brantley Gilbert
2020,2020-06-16,96,Catch,Brett Young
2020,2020-06-16,97,ily,surf mesa Featuring Emilee
2020,2020-06-16,98,21,Polo G
2020,2020-06-16,99,Trillionaire,Future Featuring YoungBoy Never Broke Again
2020,2020-06-16,100,Worldwide Beautiful,Kane Brown
2020,2020-06-17,1,Rockstar,DaBaby Featuring Roddy Ricch
2020,2020-06-17,2,Savage,Megan Thee Stallion Featuring Beyonce
2020,2020-06-17,3,Blinding Lights,The Weeknd
2020,2020-06-17,4,Say So,Doja Cat Featuring Nicki Minaj
2020,2020-06-17,5,Intentions,Justin Bieber Featuring Quavo
2020,2020-06-17,6,Toosie Slide,Drake
2020,2020-06-17,7,Roses,SAINt JHN
2020,2020-06-17,8,Don't Start Now,Dua Lipa
2020,2020-06-17,9,The Box,Roddy Ricch
2020,2020-06-17,10,Rain On Me,Lady Gaga & Ariana Grande
2020,2020-06-17,11,Circles,Post Malone
2020,2020-06-17,12,Blueberry Faygo,Lil Mosey
2020,2020-06-17,13,The Bones,Maren Morris
2020,2020-06-17,14,Adore You,Harry Styles
2020,2020-06-17,15,Life Is Good,Future Featuring Drake
2020,2020-06-17,16,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020,2020-06-17,17,Falling,Trevor Daniel
2020,2020-06-17,18,I Hope,Gabby Barrett
2020,2020-06-17,19,Sunday Best,Surfaces
2020,2020-06-17,20,Stuck With U,Ariana Grande & Justin Bieber
2020,2020-06-17,21,Party Girl,StaySolidRocky
2020,2020-06-17,22,Chasin' You,Morgan Wallen
2020,2020-06-17,23,Death Bed,Powfu Featuring beabadoobee
2020,2020-06-17,24,High Fashion,Roddy Ricch Featuring Mustard
2020,2020-06-17,25,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020,2020-06-17,26,Break My Heart,Dua Lipa
2020,2020-06-17,27,Before You Go,Lewis Capaldi
2020,2020-06-17,28,Does To Me,Luke Combs Featuring Eric Church
2020,2020-06-17,29,Watermelon Sugar,Harry Styles
2020,2020-06-17,30,Hard To Forget,Sam Hunt
2020,2020-06-17,31,I Hope You're Happy Now,Carly Pearce & Lee Brice
2020,2020-06-17,32,Memories,Maroon 5
2020,2020-06-17,33,Be Kind,Marshmello & Halsey
2020,2020-06-17,34,We Paid,Lil Baby & 42 Dugg
2020,2020-06-17,35,After A Few,Travis Denning
2020,2020-06-17,36,Everything I Wanted,Billie Eilish
2020,2020-06-17,37,Go Crazy,Chris Brown & Young Thug
2020,2020-06-17,38,Nobody But You,Blake Shelton Duet With Gwen Stefani
2020,2020-06-17,39,One Margarita,Luke Bryan
2020,2020-06-17,40,My Oh My,Camila Cabello Featuring DaBaby
2020,2020-06-17,41,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen
2020,2020-06-17,42,Supalonely,BENEE Featuring Gus Dapperton
2020,2020-06-17,43,Gooba,6ix9ine
2020,2020-06-17,44,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020,2020-06-17,45,Bluebird,Miranda Lambert
2020,2020-06-17,46,Hot Girl Bummer,blackbear
2020,2020-06-17,47,Emotionally Scarred,Lil Baby
2020,2020-06-17,48,Dior,Pop Smoke
2020,2020-06-17,49,Here And Now,Kenny Chesney
2020,2020-06-17,50,Dance Monkey,Tones And I
2020,2020-06-17,51,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
2020,2020-06-17,52,Chicago Freestyle,Drake Featuring Giveon
2020,2020-06-17,53,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020,2020-06-17,54,In Your Eyes,The Weeknd
2020,2020-06-17,55,Out West,JACKBOYS Featuring Young Thug
2020,2020-06-17,56,I Love My Country,Florida Georgia Line
2020,2020-06-17,57,After Party,Don Toliver
2020,2020-06-17,58,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020,2020-06-17,59,Flex,Polo G Featuring Juice WRLD
2020,2020-06-17,60,Die From A Broken Heart,Maddie & Tae
2020,2020-06-17,61,P*$$y Fairy (OTW),Jhene Aiko
2020,2020-06-17,62,Believe It,PARTYNEXTDOOR & Rihanna
2020,2020-06-17,63,In Between,Scotty McCreery
2020,2020-06-17,64,Otherside Of America,Meek Mill
2020,2020-06-17,65,God Whispered Your Name,Keith Urban
2020,2020-06-17,66,Yo Perreo Sola,Bad Bunny
2020,2020-06-17,67,Ride It.,Regard
2020,2020-06-17,68,X,Jonas Brothers Featuring Karol G
2020,2020-06-17,69,Daisies,Katy Perry
2020,2020-06-17,70,Level Of Concern,twenty one pilots
2020,2020-06-17,71,Don't Rush,Young T & Bugsey Featuring Headie One
2020,2020-06-17,72,Need It,Migos Featuring YoungBoy Never Broke Again
2020,2020-06-17,73,Dollaz On My Head,Gunna Featuring Young Thug
2020,2020-06-17,74,Drinking Alone,Carrie Underwood
2020,2020-06-17,75,Righteous,Juice WRLD
2020,2020-06-17,76,Got What I Got,Jason Aldean
2020,2020-06-17,77,Tell Me U Luv Me,Juice WRLD & Trippie Redd
2020,2020-06-17,78,One Big Country Song,LOCASH
2020,2020-06-17,79,Like That,Doja Cat Featuring Gucci Mane
2020,2020-06-17,80,Deep End Freestyle,Sleepy Hallow
2020,2020-06-17,81,Grace,Lil Baby & 42 Dugg
2020,2020-06-17,82,Sour Candy,Lady Gaga & BLACKPINK
2020,2020-06-17,83,Why We Drink,Justin Moore
2020,2020-06-17,84,Girl Of My Dreams,Rod Wave
2020,2020-06-17,85,Cool Again,Kane Brown
2020,2020-06-17,86,Turks,"NAV, Gunna & Travis Scott"
2020,2020-06-17,87,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020,2020-06-17,88,July,Noah Cyrus & Leon Bridges
2020,2020-06-17,89,Cooler Than A Bitch,Gunna Featuring Roddy Ricch
2020,2020-06-17,90,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020,2020-06-17,91,All In,Lil Baby
2020,2020-06-17,92,That Way,Lil Uzi Vert
2020,2020-06-17,93,One Night Standards,Ashley McBryde
2020,2020-06-17,94,One Of Them Girls,Lee Brice
2020,2020-06-17,95,Hard Days,Brantley Gilbert
2020,2020-06-17,96,Catch,Brett Young
2020,2020-06-17,97,ily,surf mesa Featuring Emilee
2020,2020-06-17,98,21,Polo G
2020,2020-06-17,99,Trillionaire,Future Featuring YoungBoy Never Broke Again
2020,2020-06-17,100,Worldwide Beautiful,Kane Brown
2020,2020-06-18,1,Rockstar,DaBaby Featuring Roddy Ricch
2020,2020-06-18,2,Savage,Megan Thee Stallion Featuring Beyonce
2020,2020-06-18,3,Blinding Lights,The Weeknd
2020,2020-06-18,4,Say So,Doja Cat Featuring Nicki Minaj
2020,2020-06-18,5,Intentions,Justin Bieber Featuring Quavo
2020,2020-06-18,6,Toosie Slide,Drake
2020,2020-06-18,7,Roses,SAINt JHN
2020,2020-06-18,8,Don't Start Now,Dua Lipa
2020,2020-06-18,9,The Box,Roddy Ricch
2020,2020-06-18,10,Rain On Me,Lady Gaga & Ariana Grande
2020,2020-06-18,11,Circles,Post Malone
2020,2020-06-18,12,Blueberry Faygo,Lil Mosey
2020,2020-06-18,13,The Bones,Maren Morris
2020,2020-06-18,14,Adore You,Harry Styles
2020,2020-06-18,15,Life Is Good,Future Featuring Drake
2020,2020-06-18,16,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020,2020-06-18,17,Falling,Trevor Daniel
2020,2020-06-18,18,I Hope,Gabby Barrett
2020,2020-06-18,19,Sunday Best,Surfaces
2020,2020-06-18,20,Stuck With U,Ariana Grande & Justin Bieber
2020,2020-06-18,21,Party Girl,StaySolidRocky
2020,2020-06-18,22,Chasin' You,Morgan Wallen
2020,2020-06-18,23,Death Bed,Powfu Featuring beabadoobee
2020,2020-06-18,24,High Fashion,Roddy Ricch Featuring Mustard
2020,2020-06-18,25,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020,2020-06-18,26,Break My Heart,Dua Lipa
2020,2020-06-18,27,Before You Go,Lewis Capaldi
2020,2020-06-18,28,Does To Me,Luke Combs Featuring Eric Church
2020,2020-06-18,29,Watermelon Sugar,Harry Styles
2020,2020-06-18,30,Hard To Forget,Sam Hunt
2020,2020-06-18,31,I Hope You're Happy Now,Carly Pearce & Lee Brice
2020,2020-06-18,32,Memories,Maroon 5
2020,2020-06-18,33,Be Kind,Marshmello & Halsey
2020,2020-06-18,34,We Paid,Lil Baby & 42 Dugg
2020,2020-06-18,35,After A Few,Travis Denning
2020,2020-06-18,36,Everything I Wanted,Billie Eilish
2020,2020-06-18,37,Go Crazy,Chris Brown & Young Thug
2020,2020-06-18,38,Nobody But You,Blake Shelton Duet With Gwen Stefani
2020,2020-06-18,39,One Margarita,Luke Bryan
2020,2020-06-18,40,My Oh My,Camila Cabello Featuring DaBaby
2020,2020-06-18,41,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen
2020,2020-06-18,42,Supalonely,BENEE Featuring Gus Dapperton
2020,2020-06-18,43,Gooba,6ix9ine
2020,2020-06-18,44,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020,2020-06-18,45,Bluebird,Miranda Lambert
2020,2020-06-18,46,Hot Girl Bummer,blackbear
2020,2020-06-18,47,Emotionally Scarred,Lil Baby
2020,2020-06-18,48,Dior,Pop Smoke
2020,2020-06-18,49,Here And Now,Kenny Chesney
2020,2020-06-18,50,Dance Monkey,Tones And I
2020,2020-06-18,51,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
2020,2020-06-18,52,Chicago Freestyle,Drake Featuring Giveon
2020,2020-06-18,53,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020,2020-06-18,54,In Your Eyes,The Weeknd
2020,2020-06-18,55,Out West,JACKBOYS Featuring Young Thug
2020,2020-06-18,56,I Love My Country,Florida Georgia Line
2020,2020-06-18,57,After Party,Don Toliver
2020,2020-06-18,58,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020,2020-06-18,59,Flex,Polo G Featuring Juice WRLD
2020,2020-06-18,60,Die From A Broken Heart,Maddie & Tae
2020,2020-06-18,61,P*$$y Fairy (OTW),Jhene Aiko
2020,2020-06-18,62,Believe It,PARTYNEXTDOOR & Rihanna
2020,2020-06-18,63,In Between,Scotty McCreery
2020,2020-06-18,64,Otherside Of America,Meek Mill
2020,2020-06-18,65,God Whispered Your Name,Keith Urban
2020,2020-06-18,66,Yo Perreo Sola,Bad Bunny
2020,2020-06-18,67,Ride It.,Regard
2020,2020-06-18,68,X,Jonas Brothers Featuring Karol G
2020,2020-06-18,69,Daisies,Katy Perry
2020,2020-06-18,70,Level Of Concern,twenty one pilots
2020,2020-06-18,71,Don't Rush,Young T & Bugsey Featuring Headie One
2020,2020-06-18,72,Need It,Migos Featuring YoungBoy Never Broke Again
2020,2020-06-18,73,Dollaz On My Head,Gunna Featuring Young Thug
2020,2020-06-18,74,Drinking Alone,Carrie Underwood
2020,2020-06-18,75,Righteous,Juice WRLD
2020,2020-06-18,76,Got What I Got,Jason Aldean
2020,2020-06-18,77,Tell Me U Luv Me,Juice WRLD & Trippie Redd
2020,2020-06-18,78,One Big Country Song,LOCASH
2020,2020-06-18,79,Like That,Doja Cat Featuring Gucci Mane
2020,2020-06-18,80,Deep End Freestyle,Sleepy Hallow
2020,2020-06-18,81,Grace,Lil Baby & 42 Dugg
2020,2020-06-18,82,Sour Candy,Lady Gaga & BLACKPINK
2020,2020-06-18,83,Why We Drink,Justin Moore
2020,2020-06-18,84,Girl Of My Dreams,Rod Wave
2020,2020-06-18,85,Cool Again,Kane Brown
2020,2020-06-18,86,Turks,"NAV, Gunna & Travis Scott"
2020,2020-06-18,87,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020,2020-06-18,88,July,Noah Cyrus & Leon Bridges
2020,2020-06-18,89,Cooler Than A Bitch,Gunna Featuring Roddy Ricch
2020,2020-06-18,90,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020,2020-06-18,91,All In,Lil Baby
2020,2020-06-18,92,That Way,Lil Uzi Vert
2020,2020-06-18,93,One Night Standards,Ashley McBryde
2020,2020-06-18,94,One Of Them Girls,Lee Brice
2020,2020-06-18,95,Hard Days,Brantley Gilbert
2020,2020-06-18,96,Catch,Brett Young
2020,2020-06-18,97,ily,surf mesa Featuring Emilee
2020,2020-06-18,98,21,Polo G
2020,2020-06-18,99,Trillionaire,Future Featuring YoungBoy Never Broke Again
2020,2020-06-18,100,Worldwide Beautiful,Kane Brown
2020,2020-06-19,1,Rockstar,DaBaby Featuring Roddy Ricch
2020,2020-06-19,2,Savage,Megan Thee Stallion Featuring Beyonce
2020,2020-06-19,3,Blinding Lights,The Weeknd
2020,2020-06-19,4,Say So,Doja Cat Featuring Nicki Minaj
2020,2020-06-19,5,Intentions,Justin Bieber Featuring Quavo
2020,2020-06-19,6,Toosie Slide,Drake
2020,2020-06-19,7,Roses,SAINt JHN
2020,2020-06-19,8,Don't Start Now,Dua Lipa
2020,2020-06-19,9,The Box,Roddy Ricch
2020,2020-06-19,10,Rain On Me,Lady Gaga & Ariana Grande
2020,2020-06-19,11,Circles,Post Malone
2020,2020-06-19,12,Blueberry Faygo,Lil Mosey
2020,2020-06-19,13,The Bones,Maren Morris
2020,2020-06-19,14,Adore You,Harry Styles
2020,2020-06-19,15,Life Is Good,Future Featuring Drake
2020,2020-06-19,16,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020,2020-06-19,17,Falling,Trevor Daniel
2020,2020-06-19,18,I Hope,Gabby Barrett
2020,2020-06-19,19,Sunday Best,Surfaces
2020,2020-06-19,20,Stuck With U,Ariana Grande & Justin Bieber
2020,2020-06-19,21,Party Girl,StaySolidRocky
2020,2020-06-19,22,Chasin' You,Morgan Wallen
2020,2020-06-19,23,Death Bed,Powfu Featuring beabadoobee
2020,2020-06-19,24,High Fashion,Roddy Ricch Featuring Mustard
2020,2020-06-19,25,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020,2020-06-19,26,Break My Heart,Dua Lipa
2020,2020-06-19,27,Before You Go,Lewis Capaldi
2020,2020-06-19,28,Does To Me,Luke Combs Featuring Eric Church
2020,2020-06-19,29,Watermelon Sugar,Harry Styles
2020,2020-06-19,30,Hard To Forget,Sam Hunt
2020,2020-06-19,31,I Hope You're Happy Now,Carly Pearce & Lee Brice
2020,2020-06-19,32,Memories,Maroon 5
2020,2020-06-19,33,Be Kind,Marshmello & Halsey
2020,2020-06-19,34,We Paid,Lil Baby & 42 Dugg
2020,2020-06-19,35,After A Few,Travis Denning
2020,2020-06-19,36,Everything I Wanted,Billie Eilish
2020,2020-06-19,37,Go Crazy,Chris Brown & Young Thug
2020,2020-06-19,38,Nobody But You,Blake Shelton Duet With Gwen Stefani
2020,2020-06-19,39,One Margarita,Luke Bryan
2020,2020-06-19,40,My Oh My,Camila Cabello Featuring DaBaby
2020,2020-06-19,41,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen
2020,2020-06-19,42,Supalonely,BENEE Featuring Gus Dapperton
2020,2020-06-19,43,Gooba,6ix9ine
2020,2020-06-19,44,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020,2020-06-19,45,Bluebird,Miranda Lambert
2020,2020-06-19,46,Hot Girl Bummer,blackbear
2020,2020-06-19,47,Emotionally Scarred,Lil Baby
2020,2020-06-19,48,Dior,Pop Smoke
2020,2020-06-19,49,Here And Now,Kenny Chesney
2020,2020-06-19,50,Dance Monkey,Tones And I
2020,2020-06-19,51,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
2020,2020-06-19,52,Chicago Freestyle,Drake Featuring Giveon
2020,2020-06-19,53,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020,2020-06-19,54,In Your Eyes,The Weeknd
2020,2020-06-19,55,Out West,JACKBOYS Featuring Young Thug
2020,2020-06-19,56,I Love My Country,Florida Georgia Line
2020,2020-06-19,57,After Party,Don Toliver
2020,2020-06-19,58,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020,2020-06-19,59,Flex,Polo G Featuring Juice WRLD
2020,2020-06-19,60,Die From A Broken Heart,Maddie & Tae
2020,2020-06-19,61,P*$$y Fairy (OTW),Jhene Aiko
2020,2020-06-19,62,Believe It,PARTYNEXTDOOR & Rihanna
2020,2020-06-19,63,In Between,Scotty McCreery
2020,2020-06-19,64,Otherside Of America,Meek Mill
2020,2020-06-19,65,God Whispered Your Name,Keith Urban
2020,2020-06-19,66,Yo Perreo Sola,Bad Bunny
2020,2020-06-19,67,Ride It.,Regard
2020,2020-06-19,68,X,Jonas Brothers Featuring Karol G
2020,2020-06-19,69,Daisies,Katy Perry
2020,2020-06-19,70,Level Of Concern,twenty one pilots
2020,2020-06-19,71,Don't Rush,Young T & Bugsey Featuring Headie One
2020,2020-06-19,72,Need It,Migos Featuring YoungBoy Never Broke Again
2020,2020-06-19,73,Dollaz On My Head,Gunna Featuring Young Thug
2020,2020-06-19,74,Drinking Alone,Carrie Underwood
2020,2020-06-19,75,Righteous,Juice WRLD
2020,2020-06-19,76,Got What I Got,Jason Aldean
2020,2020-06-19,77,Tell Me U Luv Me,Juice WRLD & Trippie Redd
2020,2020-06-19,78,One Big Country Song,LOCASH
2020,2020-06-19,79,Like That,Doja Cat Featuring Gucci Mane
2020,2020-06-19,80,Deep End Freestyle,Sleepy Hallow
2020,2020-06-19,81,Grace,Lil Baby & 42 Dugg
2020,2020-06-19,82,Sour Candy,Lady Gaga & BLACKPINK
2020,2020-06-19,83,Why We Drink,Justin Moore
2020,2020-06-19,84,Girl Of My Dreams,Rod Wave
2020,2020-06-19,85,Cool Again,Kane Brown
2020,2020-06-19,86,Turks,"NAV, Gunna & Travis Scott"
2020,2020-06-19,87,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020,2020-06-19,88,July,Noah Cyrus & Leon Bridges
2020,2020-06-19,89,Cooler Than A Bitch,Gunna Featuring Roddy Ricch
2020,2020-06-19,90,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020,2020-06-19,91,All In,Lil Baby
2020,2020-06-19,92,That Way,Lil Uzi Vert
2020,2020-06-19,93,One Night Standards,Ashley McBryde
2020,2020-06-19,94,One Of Them Girls,Lee Brice
2020,2020-06-19,95,Hard Days,Brantley Gilbert
2020,2020-06-19,96,Catch,Brett Young
2020,2020-06-19,97,ily,surf mesa Featuring Emilee
2020,2020-06-19,98,21,Polo G
2020,2020-06-19,99,Trillionaire,Future Featuring YoungBoy Never Broke Again
2020,2020-06-19,100,Worldwide Beautiful,Kane Brown
2020,2020-06-20,1,Rockstar,DaBaby Featuring Roddy Ricch
2020,2020-06-20,2,Savage,Megan Thee Stallion Featuring Beyonce
2020,2020-06-20,3,Blinding Lights,The Weeknd
2020,2020-06-20,4,Say So,Doja Cat Featuring Nicki Minaj
2020,2020-06-20,5,Intentions,Justin Bieber Featuring Quavo
2020,2020-06-20,6,Toosie Slide,Drake
2020,2020-06-20,7,Roses,SAINt JHN
2020,2020-06-20,8,Don't Start Now,Dua Lipa
2020,2020-06-20,9,The Box,Roddy Ricch
2020,2020-06-20,10,Rain On Me,Lady Gaga & Ariana Grande
2020,2020-06-20,11,Circles,Post Malone
2020,2020-06-20,12,Blueberry Faygo,Lil Mosey
2020,2020-06-20,13,The Bones,Maren Morris
2020,2020-06-20,14,Adore You,Harry Styles
